repo,stars,releases,idade_anos,cbo,dit,lcom,loc,locComment
tianshiyeben/wgcloud,5011,29,6.68,6.0423728813559325,1.194915254237288,34.54237288135593,51.73728813559322,0
timehop/sticky-headers-recyclerview,3751,0,10.97,4.620689655172414,1.2758620689655173,3.2413793103448274,27.862068965517242,0
tink-crypto/tink,13553,21,11.29,7.6662116040955635,1.2887372013651877,30.075767918088737,56.08259385665529,0
TNG/ArchUnit,3494,30,8.42,3.6097494553376905,1.2753267973856208,39.49591503267974,21.820806100217865,0
TommyLemon/Android-ZBLibrary,5596,25,10.09,5.377358490566038,1.559748427672956,26.666666666666668,46.31132075471698,0
tonikelope/megabasterd,5194,30,8.98,2.7611940298507465,1.4875621890547264,85.72139303482587,102.85074626865672,0
TooTallNate/Java-WebSocket,10737,19,15.67,3.5555555555555554,1.8199233716475096,36.62068965517241,49.06130268199234,0
torakiki/pdfsam,3983,30,11.99,6.962382445141066,1.40282131661442,4.830721003134796,30.25862068965517,0
traccar/traccar,6463,30,13.44,5.5718247365501945,1.9229062673322241,5.927343316694398,37.49584026622296,0
traex/RippleEffect,4914,0,10.94,3.4210526315789473,1.368421052631579,23.157894736842106,26.526315789473685,0
trello-archive/RxLifecycle,7693,22,10.17,6.432098765432099,1.654320987654321,1.4074074074074074,29.234567901234566,0
Trinea/android-common,5014,1,13.26,4.4363636363636365,1.2454545454545454,43.06363636363636,60.972727272727276,0
tronprotocol/java-tron,3950,30,7.74,8.860774818401937,1.7590799031476998,80.76029055690073,91.1955205811138,0
tuguangquan/mybatis,4765,0,10.88,3.734359961501444,1.304138594802695,21.467757459095285,37.64966313763234,0
tyrantgit/ExplosionField,3591,0,10.0,4.9,1.5,4.3,34.3,0
uber/NullAway,3852,30,8.05,4.553633217993079,1.2197231833910034,52.1280276816609,40.84083044982699,0
uknownothingsnow/CircleProgress,3815,0,10.89,5.76,1.68,85.76,58.04,0
uknownothingsnow/JsBridge,9889,0,10.57,3.5,1.15625,17.09375,36.25,0
umano/AndroidSlidingUpPanel,9498,8,12.31,4.9411764705882355,1.3529411764705883,132.0,118.29411764705883,0
uncle-novel/uncle-novel,3616,1,6.78,7.289962825278811,1.657992565055762,10.41635687732342,63.1635687732342,0
undertow-io/undertow,3697,9,13.18,5.203673864002578,1.2417015791169836,36.59941991621012,52.20109571382533,0
VaughnVernon/IDDD_Samples,3886,0,12.45,4.7373271889400925,1.663594470046083,27.327188940092167,43.74039938556068,0
vavr-io/vavr,5976,19,11.64,8.206303724928366,1.2535816618911175,1070.4570200573066,96.98424068767908,0
Vedenin/useful-java-links,6060,0,9.6,2.3041825095057034,1.0228136882129277,1.832699619771863,22.688212927756656,0
vert-x3/vertx-examples,3583,0,10.57,5.339246119733924,1.8226164079822615,1.017738359201774,20.07760532150776,0
vespa-engine/vespa,6361,30,9.3,6.041117415975557,1.6158882584024443,37.91610650371017,52.151898734177216,0
vinc3m1/RoundedImageView,6424,19,12.58,8.4,1.8,107.46666666666667,84.33333333333333,0
vipshop/vjtools,7672,9,7.32,3.134564643799472,1.2770448548812665,26.30079155672823,48.50131926121372,0
vipulasri/Timeline-View,3884,15,9.77,9.0,1.5,453.5,209.0,0
wasabeef/Blurry,5662,0,10.16,5.142857142857143,1.0,0.6428571428571429,45.42857142857143,0
wasabeef/glide-transformations,9927,0,10.7,5.555555555555555,2.1481481481481484,2.7777777777777777,36.7037037037037,0
wasabeef/richeditor-android,6332,0,10.48,2.4186046511627906,1.1395348837209303,46.95348837209303,18.697674418604652,0
watabou/pixel-dungeon,3778,0,11.16,5.723480333730632,2.5446960667461265,12.423122765196663,46.034564958283674,0
water8394/flink-recommandSystem-demo,4426,0,6.35,3.727272727272727,1.077922077922078,6.402597402597403,23.83116883116883,0
wdullaer/MaterialDateTimePicker,4656,30,10.72,6.589041095890411,1.4657534246575343,127.63013698630137,103.23287671232876,0
weibocom/motan,5898,28,9.42,5.941943127962086,1.4348341232227488,32.71800947867298,55.56990521327014,0
WeiYe-Jing/datax-web,5892,5,5.84,5.041009463722397,1.38801261829653,13.239747634069401,43.53627760252366,0
wendux/DSBridge-Android,3857,2,8.72,2.978723404255319,1.1063829787234043,15.97872340425532,39.170212765957444,0
wequick/Small,5049,25,9.82,3.8,1.4756756756756757,20.167567567567566,41.76216216216216,0
wildfirechat/im-server,8304,30,6.66,6.406712734452122,1.541954590325765,111.72063178677196,156.36821322803553,0
williamfiset/Algorithms,18227,0,8.51,2.611231101511879,1.0539956803455723,16.19654427645788,70.18358531317494,0
willowtreeapps/spruce-android,3718,3,8.57,4.860655737704918,1.3688524590163935,5.352459016393443,34.99180327868852,0
winterbe/java8-tutorial,16777,0,11.52,1.0340909090909092,1.0,3.909090909090909,23.647727272727273,0
WinterChenS/my-site,3426,0,7.39,6.188888888888889,1.1888888888888889,35.022222222222226,38.84444444444444,0
wiremock/wiremock,6983,30,13.95,5.751347190146267,1.3702848344880678,74.05157813702849,40.52424942263279,0
woxingxiao/BubbleSeekBar,3423,12,8.88,4.9,1.3,91.7,65.26666666666667,0
wuhaoyu1990/MagicCamera,5491,0,9.7,3.5454545454545454,1.46875,7.630681818181818,41.31534090909091,0
wuyouzhuguli/SpringAll,28958,0,7.39,5.243386243386244,1.1111111111111112,3.748677248677249,15.965608465608465,0
WVector/AppUpdate,3580,3,8.26,4.4375,1.15625,37.140625,45.703125,0
wxiaoqi/Spring-Cloud-Platform,6434,3,8.33,4.790960451977401,1.4067796610169492,57.64971751412429,33.9774011299435,0
wyouflf/xUtils3,5967,9,9.9,5.224770642201835,1.408256880733945,27.44954128440367,57.61926605504587,0
xcc3641/SeeWeather,3426,2,9.59,4.867924528301887,1.5377358490566038,6.122641509433962,29.254716981132077,0
xcltapestry/XCL-Charts,4020,0,11.28,7.740061162079511,2.1773700305810397,49.042813455657495,71.55045871559633,0
xiaojieonly/Ehviewer_CN_SXJ,19742,30,4.86,6.876923076923077,1.7164835164835164,68.42197802197802,82.02857142857142,0
ximsfei/Android-skin-support,6504,0,8.69,6.079012345679012,1.3925925925925926,17.671604938271606,47.84444444444444,0
xkcoding/spring-boot-demo,33912,0,7.86,5.051867219917012,1.1307053941908713,2.3215767634854774,14.860995850622407,0
xpipe-io/xpipe,11642,30,2.65,6.946657663740716,1.574611748818366,18.833896016205266,41.53274814314652,0
XRecyclerView/XRecyclerView,5319,0,9.84,3.9096385542168677,1.4216867469879517,9.042168674698795,31.03012048192771,0
xuchengsheng/spring-reading,9712,0,2.01,2.8137931034482757,1.0275862068965518,0.5413793103448276,10.613793103448275,0
xuexiangjys/XUI,5043,23,6.7,5.733252866626433,1.6590223295111648,52.71031985515993,54.95835847917924,0
xuxueli/xxl-job,29334,30,9.82,4.777777777777778,1.128654970760234,20.426900584795323,51.77777777777778,0
xxv/android-lifecycle,5271,0,11.43,7.0,1.6666666666666667,151.66666666666666,80.16666666666667,0
yacy/yacy_search_server,3676,0,10.5,5.584214235377026,1.3847780126849893,43.312191684284706,109.01057082452431,0
Yalantis/Phoenix,3999,1,10.69,4.333333333333333,1.6666666666666667,7.541666666666667,40.666666666666664,0
Yalantis/Side-Menu.Android,5240,2,10.69,3.888888888888889,1.2222222222222223,4.111111111111111,24.944444444444443,0
Yalantis/uCrop,12043,20,9.71,6.337662337662338,1.3636363636363635,28.90909090909091,61.12987012987013,0
yangfuhai/ASimpleCache,3675,0,12.15,4.448275862068965,1.4482758620689655,38.51724137931034,68.72413793103448,0
yanzhenjie/AndPermission,6644,0,9.03,3.994047619047619,1.1666666666666667,7.488095238095238,26.702380952380953,0
yanzhenjie/AndServer,3820,1,9.27,5.0233644859813085,1.5420560747663552,48.05140186915888,56.21028037383178,0
yanzhenjie/NoHttp,3702,0,10.15,4.456140350877193,1.5,45.64912280701754,36.96491228070175,0
yanzhenjie/SwipeRecyclerView,5705,0,9.13,4.847272727272728,1.3890909090909092,26.94181818181818,40.32727272727273,0
yarolegovich/DiscreteScrollView,5788,2,8.55,4.228571428571429,1.2476190476190476,19.114285714285714,35.21904761904762,0
yasserg/crawler4j,4604,3,13.73,5.27710843373494,1.3132530120481927,55.89156626506024,57.06024096385542,0
ybq/Android-SpinKit,8663,0,9.51,4.816901408450704,3.1690140845070425,21.52112676056338,25.52112676056338,0
yhaolpz/FloatWindow,4197,9,7.85,3.772727272727273,1.2727272727272727,9.727272727272727,33.47727272727273,0
yipianfengye/android-zxingLibrary,5013,0,9.16,4.711538461538462,1.3269230769230769,5.634615384615385,38.80769230769231,0
yixia/VitamioBundle,5268,0,12.93,4.9504950495049505,1.316831683168317,75.06930693069307,64.36633663366337,0
YoKeyword/Fragmentation,9725,30,9.58,5.232394366197183,1.7077464788732395,15.116197183098592,31.62323943661972,0
youlookwhat/CloudReader,4993,26,8.84,4.747967479674797,1.4552845528455285,19.41260162601626,39.416666666666664,0
youlookwhat/DesignPattern,5023,0,8.92,2.5380710659898478,1.2791878172588833,1.4263959390862944,13.213197969543147,0
youth5201314/banner,13033,0,9.42,6.082191780821918,1.8356164383561644,47.68493150684932,37.31506849315068,0
youtube/api-samples,5808,0,11.78,6.404761904761905,1.0,4.380952380952381,60.5,0
yuanguangxin/LeetCode,7469,0,5.69,1.2413793103448276,1.0,0.8413793103448276,23.73103448275862,0
yuliskov/SmartTube,24526,30,5.15,6.6526479750778815,1.5538940809968846,65.95794392523365,74.17507788161994,0
YunaiV/ruoyi-vue-pro,33296,30,4.65,7.896211312700107,1.224119530416222,16.288153681963713,24.931430096051226,0
YunaiV/yudao-cloud,17868,30,6.39,7.84704641350211,1.212289029535865,16.077267932489452,24.182753164556964,0
zaproxy/zaproxy,14117,17,10.3,4.7415774871185095,1.910820451843044,69.65200158541418,72.57471264367815,0
ZCShou/GoGoGo,8520,8,3.8,7.25,1.4583333333333333,12.875,79.4375,0
zendesk/maxwell,4186,30,10.61,6.108974358974359,1.6217948717948718,32.13782051282051,56.907051282051285,0
zfdang/Android-Touch-Helper,5260,30,4.93,4.127272727272727,1.1818181818181819,1.9454545454545455,41.03636363636364,0
zfile-dev/zfile,10395,30,6.09,7.009661835748792,1.5048309178743962,9.454106280193237,29.915458937198068,0
zhanghai/Douya,4558,11,9.64,5.603697749196141,1.6254019292604502,28.39790996784566,35.886655948553056,0
zhanglei-workspace/shopping-management-system,5098,0,9.85,3.515463917525773,1.3608247422680413,76.3298969072165,55.18556701030928,0
ZHENFENG13/My-Blog,3818,0,6.55,4.758620689655173,1.0517241379310345,29.551724137931036,41.56896551724138,0
ZHENFENG13/spring-boot-projects,5637,0,8.47,4.327102803738318,1.074766355140187,9.074766355140186,24.35514018691589,0
zhihu/Matisse,12567,15,8.44,6.657894736842105,1.394736842105263,8.078947368421053,44.973684210526315,0
zhisheng17/flink-learning,14932,0,6.72,4.280405405405405,1.1300675675675675,3.300675675675676,24.41554054054054,0
zhkl0228/unidbg,4533,15,6.57,5.254936120789779,1.6074332171893146,26.63124274099884,52.61149825783972,0
ZhongFuCheng3y/austin,5891,0,3.87,6.2298850574712645,1.1235632183908046,1.4511494252873562,18.78735632183908,0
zhpanvip/BannerViewPager,3750,30,8.48,5.410958904109589,1.4109589041095891,47.821917808219176,43.205479452054796,0
zlt2000/microservices-platform,4703,30,6.54,6.356125356125356,1.2507122507122508,6.435897435897436,21.837606837606838,0
zo0r/react-native-push-notification,6787,30,9.77,6.310344827586207,1.2413793103448276,15.482758620689655,64.96551724137932,0
zongzibinbin/MallChat,4492,0,2.51,6.236486486486487,1.2027027027027026,4.4391891891891895,20.855855855855857,0
zouzg/mybatis-generator-gui,6710,16,9.37,7.17948717948718,1.4871794871794872,69.94871794871794,78.12820512820512,0
zq2599/blog_demos,4715,0,8.45,3.9950522264980757,1.1984606926882904,15.14238592633315,28.579989004947773,0
zxing/zxing,33595,30,13.95,4.984873949579832,1.66218487394958,22.968067226890756,67.27563025210084,0
zzhoujay/RichText,3961,0,10.17,4.2727272727272725,1.446969696969697,10.545454545454545,39.28030303030303,0
